nohup: ignoring input
{'R': 54000,
 'alpha': 10.0,
 'batch_size': 256,
 'cq_lambda': 0.0,
 'dataset': 'cifar10',
 'decay_step': 5000,
 'device': '/gpu:0',
 'finetune_all': True,
 'img_db': '/home/chenshen/Projects/Hash/DeepHash/CY-DeepHash/data/cifar10/database.txt',
 'img_model': 'alexnet',
 'img_te': '/home/chenshen/Projects/Hash/DeepHash/CY-DeepHash/data/cifar10/test.txt',
 'img_tr': '/home/chenshen/Projects/Hash/DeepHash/CY-DeepHash/data/cifar10/train.txt',
 'label_dim': 10,
 'learning_rate': 5e-05,
 'learning_rate_decay_factor': 0.5,
 'log_dir': 'tflog',
 'loss_type': 'cross_entropy',
 'max_iter': 2000,
 'model_weights': '../../DeepHash/architecture/pretrained_model/reference_pretrain.npy',
 'output_dim': 32,
 'save_dir': './models/',
 'val_batch_size': 100}
initializing
launching session
loading img model from ../../DeepHash/architecture/pretrained_model/reference_pretrain.npy
['hash_layer', 'fc6', 'fc7', 'conv3', 'conv2', 'conv1', 'conv5', 'conv4']
img model loading finished
Initializing Dataset
Dataset already
2019-05-04 21:15:24.259166 #train# start training
2019-05-04 21:15:38.688765 #train# step    1, loss = inf, cross_entropy loss = inf, 8.0 sec/batch
2019-05-04 21:56:04.887407 #train# step 1798, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:06.271316 #train# step 1799, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:07.688445 #train# step 1800, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:56:09.069571 #train# step 1801, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:10.472698 #train# step 1802, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:56:11.861769 #train# step 1803, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:13.255189 #train# step 1804, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:14.663655 #train# step 1805, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:56:16.044179 #train# step 1806, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:17.432787 #train# step 1807, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:18.839619 #train# step 1808, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:56:20.224392 #train# step 1809, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:21.614090 #train# step 1810, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:22.977646 #train# step 1811, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:24.378326 #train# step 1812, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:56:25.784147 #train# step 1813, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:56:27.234527 #train# step 1814, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:56:28.631702 #train# step 1815, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:56:30.019440 #train# step 1816, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:31.464435 #train# step 1817, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:56:32.928919 #train# step 1818, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:56:34.452453 #train# step 1819, loss = nan, cross_entropy loss = inf, 1.5 sec/batch
2019-05-04 21:56:35.843101 #train# step 1820, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:37.222750 #train# step 1821, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:38.603185 #train# step 1822, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:39.993174 #train# step 1823, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:41.407118 #train# step 1824, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:56:42.812907 #train# step 1825, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:56:44.203114 #train# step 1826, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:45.596399 #train# step 1827, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:47.083226 #train# step 1828, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:56:48.488134 #train# step 1829, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:56:49.887209 #train# step 1830, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:51.281597 #train# step 1831, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:52.667157 #train# step 1832, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:54.064943 #train# step 1833, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:55.457979 #train# step 1834, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:56.858844 #train# step 1835, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:56:58.279627 #train# step 1836, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:56:59.710479 #train# step 1837, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:57:01.142585 #train# step 1838, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:57:02.540099 #train# step 1839, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:03.933394 #train# step 1840, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:05.364753 #train# step 1841, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:57:06.715651 #train# step 1842, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:08.111431 #train# step 1843, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:09.502366 #train# step 1844, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:10.934484 #train# step 1845, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:57:12.319380 #train# step 1846, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:13.706942 #train# step 1847, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:15.088156 #train# step 1848, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:16.486347 #train# step 1849, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:17.870220 #train# step 1850, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:19.254065 #train# step 1851, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:20.639360 #train# step 1852, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:22.032885 #train# step 1853, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:23.419900 #train# step 1854, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:24.808346 #train# step 1855, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:26.187002 #train# step 1856, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:27.534036 #train# step 1857, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:28.928763 #train# step 1858, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:30.327647 #train# step 1859, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:57:31.699208 #train# step 1860, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:33.091982 #train# step 1861, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:34.463236 #train# step 1862, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:35.842681 #train# step 1863, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:37.247899 #train# step 1864, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:57:38.640749 #train# step 1865, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:57:40.023525 #train# step 1866, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:41.418039 #train# step 1867, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:57:42.807785 #train# step 1868, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:57:44.185498 #train# step 1869, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:45.565033 #train# step 1870, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:46.946551 #train# step 1871, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:48.332089 #train# step 1872, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:49.708902 #train# step 1873, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:51.106566 #train# step 1874, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:52.515311 #train# step 1875, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:57:53.905612 #train# step 1876, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:55.304123 #train# step 1877, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:56.744069 #train# step 1878, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:57:58.127471 #train# step 1879, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:57:59.556483 #train# step 1880, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:58:00.962990 #train# step 1881, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:58:02.364226 #train# step 1882, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:58:03.760626 #train# step 1883, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:58:05.162167 #train# step 1884, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:58:06.563514 #train# step 1885, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:58:07.958001 #train# step 1886, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:58:09.352170 #train# step 1887, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:58:10.736282 #train# step 1888, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:12.118748 #train# step 1889, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:13.504979 #train# step 1890, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:14.898373 #train# step 1891, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:16.292433 #train# step 1892, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:58:17.659158 #train# step 1893, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:19.018700 #train# step 1894, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:20.411360 #train# step 1895, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:21.792831 #train# step 1896, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:23.176807 #train# step 1897, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:24.544840 #train# step 1898, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:25.928229 #train# step 1899, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:27.312896 #train# step 1900, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:28.692660 #train# step 1901, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:30.071819 #train# step 1902, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:31.451668 #train# step 1903, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:32.829117 #train# step 1904, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:34.210676 #train# step 1905, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:35.578102 #train# step 1906, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:36.956591 #train# step 1907, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:38.330615 #train# step 1908, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:39.705256 #train# step 1909, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:41.090993 #train# step 1910, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:58:42.475363 #train# step 1911, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:43.862320 #train# step 1912, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:58:45.214878 #train# step 1913, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:46.600070 #train# step 1914, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:47.976432 #train# step 1915, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:49.354722 #train# step 1916, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:50.733687 #train# step 1917, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:52.111768 #train# step 1918, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:53.486534 #train# step 1919, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:54.872822 #train# step 1920, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:58:56.262087 #train# step 1921, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:58:57.642096 #train# step 1922, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:58:59.036384 #train# step 1923, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:59:00.433081 #train# step 1924, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:59:01.814683 #train# step 1925, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:03.206185 #train# step 1926, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:59:04.587652 #train# step 1927, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:05.972607 #train# step 1928, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:07.351852 #train# step 1929, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:08.745381 #train# step 1930, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:59:10.100154 #train# step 1931, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:11.480503 #train# step 1932, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:12.870560 #train# step 1933, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:59:14.250313 #train# step 1934, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:15.637135 #train# step 1935, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:17.026276 #train# step 1936, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:18.408539 #train# step 1937, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:19.801607 #train# step 1938, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:21.186855 #train# step 1939, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:22.577556 #train# step 1940, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:23.971320 #train# step 1941, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:25.383805 #train# step 1942, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:59:26.773949 #train# step 1943, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:28.149064 #train# step 1944, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:29.546315 #train# step 1945, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:30.946862 #train# step 1946, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:59:32.367944 #train# step 1947, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:59:33.759107 #train# step 1948, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:35.168300 #train# step 1949, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:59:36.602023 #train# step 1950, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:59:38.003051 #train# step 1951, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:59:39.431998 #train# step 1952, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:59:40.805695 #train# step 1953, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:42.204267 #train# step 1954, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:43.605861 #train# step 1955, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:59:45.005564 #train# step 1956, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:46.396632 #train# step 1957, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:47.781263 #train# step 1958, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:49.171312 #train# step 1959, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:59:50.560979 #train# step 1960, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:59:51.936264 #train# step 1961, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:53.318415 #train# step 1962, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:54.701870 #train# step 1963, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:56.095057 #train# step 1964, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 21:59:57.468429 #train# step 1965, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 21:59:58.858968 #train# step 1966, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 22:00:00.239242 #train# step 1967, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 22:00:01.615295 #train# step 1968, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 22:00:03.007504 #train# step 1969, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 22:00:04.395331 #train# step 1970, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 22:00:05.771030 #train# step 1971, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 22:00:07.139872 #train# step 1972, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 22:00:08.529706 #train# step 1973, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 22:00:09.922071 #train# step 1974, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 22:00:11.317873 #train# step 1975, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 22:00:12.717155 #train# step 1976, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 22:00:14.120394 #train# step 1977, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 22:00:15.508534 #train# step 1978, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 22:00:16.896681 #train# step 1979, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 22:00:18.278148 #train# step 1980, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 22:00:19.656441 #train# step 1981, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 22:00:21.028099 #train# step 1982, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 22:00:22.417110 #train# step 1983, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 22:00:23.807436 #train# step 1984, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 22:00:25.187421 #train# step 1985, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 22:00:26.568142 #train# step 1986, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 22:00:27.956667 #train# step 1987, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 22:00:29.330354 #train# step 1988, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 22:00:30.714476 #train# step 1989, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 22:00:32.092516 #train# step 1990, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 22:00:33.466535 #train# step 1991, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 22:00:34.858672 #train# step 1992, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 22:00:36.248049 #train# step 1993, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 22:00:37.628025 #train# step 1994, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 22:00:38.995556 #train# step 1995, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 22:00:40.378880 #train# step 1996, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 22:00:41.756843 #train# step 1997, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 22:00:43.143015 #train# step 1998, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 22:00:44.518855 #train# step 1999, loss = nan, cross_entropy loss = inf, 1.3 sec/batch
2019-05-04 22:00:45.909610 #train# step 2000, loss = nan, cross_entropy loss = inf, 1.4 sec/batch
2019-05-04 22:00:45.909678 #traing# finish training
saving model to ./models/lr_5e-05_cqlambda_0.0_alpha_10.0_dataset_cifar10.npy
model saved
initializing
launching session
loading img model from ./models/lr_5e-05_cqlambda_0.0_alpha_10.0_dataset_cifar10.npy
['conv1', 'conv2', 'conv3', 'conv4', 'conv5', 'fc6', 'fc7', 'fc8']
img model loading finished
Initializing Dataset
Dataset already
Initializing Dataset
